id,name,brand,cpu,cpu_brand,ram,scrsize,gpu,gpu_brand,memory,drive_type,opersystem,weight,shop,price,url
317,Dell Vostro V5620,DELL,Core i5,Intel,16,16.0,Intel Iris Xe,Intel,512,SDD,Windows 11,2.0,FPTShop,24990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-v5620-i5-1240p
318,Lenovo Ideapad Gaming 3 15ARH7 R7 .6,LENOVO,AMD Ryzen 7,AMD,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.3,FPTShop,24790000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-gaming-3-15arh7-r7-6800h?card-do-hoa=rtx-3050
319,Asus Vivobook Pro M6500QC-MA002W R5 .6 2.,ASUS,AMD Ryzen 5,AMD,16,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,1.8,FPTShop,24490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-m6500qc-ma002w-r5-5600h
320,Dell Inspiron 14 T7420,DELL,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,23990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-14-t7420-i5-1235u
321,Asus Zenbook UX3402ZA-KM218W,ASUS,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,23690000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux3402za-km218w-i5-1240p
322,Asus TUF Gaming FX706HC-HX579W,ASUS,Core i5,Intel,8,17.3,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.6,FPTShop,23490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx706hc-hx579w-i5-11400h
323,Asus ROG Strix Gaming G513IE-HN246W R7 .,ASUS,AMD Ryzen 7,AMD,8,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,2.1,FPTShop,22990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-strix-g513ie-hn246w-r7-4800h
324,Lenovo Ideapad Gaming 3 15ARH7 R5 .6,LENOVO,AMD Ryzen 5,AMD,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,2.3,FPTShop,22990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-gaming-3-15arh7-r5-6600h
325,Dell Latitude L5420CTO,DELL,Core i5,Intel,8,14.0,Intel HD 520,Intel,256,SDD,Windows 11,1.4,FPTShop,22990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-latitude-5420cto-i5-1135g7?he-dieu-hanh=win-11
326,Asus Zenbook UM5401QA-KN209W R5,ASUS,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.4,FPTShop,22990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-um5401qa-kn209w-r5-5600h
327,HP Pavilion 15 eg2034TX,HP,Core i7,Intel,8,15.6,GeForce MX550 (2GB),Nvidia,512,SDD,Windows 11,1.7,FPTShop,22690000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg2034tx-i7-1255u
328,Lenovo ThinkPad E14 Gen 3 R7 .0 11,LENOVO,AMD Ryzen 7,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.6,FPTShop,22090000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-3-r7-5700u?he-dieu-hanh=win-11
329,Microsoft Surface Pro 7,MICROSOFT,Core i5,Intel,8,12.3,Intel Iris Xe,Intel,128,SDD,Windows 10,0.8,FPTShop,21990000,https://fptshop.com.vn/may-tinh-xach-tay/microsoft-surface-pro-7-core-i5-1035g4?dung-luong=128gb
330,Asus Zenbook Flip UX363EA-HP726W,ASUS,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,512,SDD,Windows 11,1.3,FPTShop,21990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-flip-ux363ea-hp726w-i5-1135g7
331,Lenovo ThinkPad E14 G4 R7   11,LENOVO,AMD Ryzen 7,AMD,8,1.4,Radeon Vega,AMD,512,SDD,Windows 11,1.6,FPTShop,21790000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-g4-r7-5825u
332,Lenovo ThinkPad E14 Gen 4,LENOVO,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.6,FPTShop,21290000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-4-i5-1235u
333,Dell Vostro V3510,DELL,Core i5,Intel,8,15.6,GeForce MX350 (2GB),Nvidia,512,SDD,Windows 11,1.7,FPTShop,20990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-v3510-i5-1135g7?he-dieu-hanh=win-11
334,MSI Gaming GF63 Thin 11UD-473VN,MSI,Core i5,Intel,8,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,20790000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-thin-11ud-i5-11400h
335,Asus Zenbook UX325EA-KG656W,ASUS,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,512,SDD,Windows 11,1.1,FPTShop,20490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux325ea-kg656w-i5-1135g7
336,Asus Zenbook UX425EA-KI839W,ASUS,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.2,FPTShop,20490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux425ea-ki839w-i5-1135g7
337,Acer Swift 3 SF314-43-R4X3 R5,ACER,AMD Ryzen 5,AMD,16,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.2,FPTShop,20290000,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-3-sf314-43-r4x3-r5-5500u
338,Lenovo ThinkPad E14 Gen 4 R5 .0 11,LENOVO,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.6,FPTShop,19890000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-4-r5-5625u
339,Asus Vivobook A1403ZA-KM066W,ASUS,Core i5,Intel,8,14.0,Intel UHD 620,Intel,512,SDD,Windows 11,1.6,FPTShop,19590000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1403za-km066w-i5-12500h
340,Asus Expertbook B5302CEA-L50916W,ASUS,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,512,SDD,Windows 11,1.1,FPTShop,18990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-expertbook-b5302cea-l50916w-i5-1135g7
341,Asus Vivobook Flip TP3402ZA-LZ159W,ASUS,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.5,FPTShop,18990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-flip-tp3402za-lz159w-i5-12500h
342,Asus Vivobook Pro M3401QA-KM025W R7   2.8K,ASUS,AMD Ryzen 7,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.4,FPTShop,18990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-m3401qa-km025w-r7-5800h
343,Acer Aspire 5 A514-54-5127,ACER,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,17790000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-a514-54-5127-i5-1135g7
344,Asus Vivobook S433EA-AM2307W,ASUS,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,17690000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s433ea-am2307w-i5-1135g7
345,Lenovo IdeaPad 5 14IAL7,LENOVO,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,17490000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-14ial7-i5-1235u
346,Lenovo IdeaPad 5 15IAL7,LENOVO,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.9,FPTShop,16990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-15ial7-i5-1235u
347,Asus Expertbook B1500CEAE-BQ2234W,ASUS,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,16990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-expertbook-b1500ceae-bq2234w-i5-1135g7
348,Asus Vivobook X1502ZA-BQ126W,ASUS,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,16990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1502za-bq126w-i5-1240p
349,Lenovo IdeaPad Flex 5 14ALC05 R5 .0,LENOVO,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.5,FPTShop,16690000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-flex-5-14alc05-r5-5500u
350,HP Pavilion 14 dv2036TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SDD,Windows 11,1.4,FPTShop,16190000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2036tu-i5-1235u
351,HP 15s-fq5081TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,256,SDD,Windows 11,1.7,FPTShop,16090000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5081tu-i5-1235u
352,Lenovo V14 G2 ITL,LENOVO,Core i7,Intel,8,14.0,Intel UHD 620,Intel,512,SDD,Windows 11,1.6,FPTShop,15990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-v14-g2-itl-i7-1165g7
353,Asus Vivobook X515EA-BQ3015W,ASUS,Core i7,Intel,8,15.6,Intel UHD 620,Intel,512,SDD,Windows 11,1.8,FPTShop,15990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x515ea-bq3015w-i7-1165g7
354,Lenovo ThinkBook 14s G2 ITL,LENOVO,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SDD,Windows 11,1.3,FPTShop,15990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14s-g2-itl-i5-1135g7
355,Lenovo IdeaPad Slim 5 R7  SSD+1TB .6FHD_NK,LENOVO,AMD Ryzen 7,AMD,8,15.6,Radeon Vega,AMD,1024,SDD,Windows 10,1.7,FPTShop,15990000,https://fptshop.com.vn/may-tinh-xach-tay/ideapad-slim-5-r7-4700u
356,HP Pavilion x360 14-ek0058TU,HP,Core i3,Intel,8,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.5,FPTShop,15790000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-x360-14-ek0058tu-i3-1215u
357,HP Pavilion x360 14 ek0059TU,HP,Core i3,Intel,8,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.5,FPTShop,15790000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-x360-14-ek0059tu-i3-1215u
358,Lenovo IdeaPad 5 15ABA7 R5 .6  11,LENOVO,AMD Ryzen 5,AMD,8,15.6,Radeon Vega,AMD,512,SDD,Windows 11,1.9,FPTShop,15490000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-15aba7-r5-5625u
359,MSI Modern 15 A5M 234VN R5 .6 11,MSI,AMD Ryzen 5,AMD,8,15.6,Radeon Vega,AMD,512,SDD,Windows 11,1.6,FPTShop,15490000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-a5m-234vn-r5-5500u
360,Acer Aspire 3 A315-58-53S6,ACER,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,256,SDD,Windows 11,1.7,FPTShop,15290000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a315-58-53s6-i5-1135g7
361,Asus Vivobook A1503ZA-L1150W,ASUS,Core i3,Intel,8,15.6,Intel UHD 620,Intel,256,SDD,Windows 11,1.7,FPTShop,14990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1503za-l1150w-i3-1220p
362,Asus Vivobook A1403ZA-LY153W,ASUS,Core i3,Intel,8,14.0,Intel UHD 620,Intel,512,SDD,Windows 11,1.6,FPTShop,14190000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1403za-ly153w-i3-1220p
363,HP Pavilion 14 dv2051TU,HP,Core i3,Intel,4,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.4,FPTShop,13790000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2051tu-i3-1215u
364,HP Pavilion 14-dv2050TU,HP,Core i3,Intel,4,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.4,FPTShop,13790000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2050tu-i3-1215u
365,Asus Vivobook X1402ZA-EK098W,ASUS,Core i3,Intel,8,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.5,FPTShop,13690000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1402za-ek098w-i3-1220p
366,Asus Vivobook A415EA-EK2429W,ASUS,Core i3,Intel,8,14.0,Intel UHD 620,Intel,512,SDD,Windows 11,1.4,FPTShop,13490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a415ea-ek2429w-i3-1115g4
367,Asus Vivobook X415EA-EB640W,ASUS,Core i5,Intel,4,14.0,Intel UHD 620,Intel,512,SDD,Windows 11,1.6,FPTShop,13490000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x415ea-eb640w-i5-1135g7
368,Lenovo IdeaPad 3 14IAU7,LENOVO,Core i3,Intel,8,14.0,Intel UHD 620,Intel,512,SDD,Windows 11,1.6,FPTShop,12790000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-3-14iau7-i3-1215u
369,Asus Vivobook Flip TP470EA-EC346W,ASUS,Core i3,Intel,4,14.0,Intel UHD 620,Intel,512,SDD,Windows 11,1.8,FPTShop,12290000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-flip-tp470ea-ec346w-i3-1115g4
370,Lenovo IdeaPad Slim 3 R5 +.0FHD_NK,LENOVO,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,1024,SDD,Windows 10,1.6,FPTShop,12190000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-r5-3500u
371,Acer Aspire 3 A315-56-38B1,ACER,Core i3,Intel,4,15.6,Intel UHD 620,Intel,256,SDD,Windows 11,1.7,FPTShop,9990000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a315-56-38b1-i3-1005g1
372,Asus Vivobook D515DA--.6,ASUS,AMD Ryzen 3,AMD,4,15.6,Radeon Vega,AMD,512,SDD,Windows 11,1.8,FPTShop,9990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-d515da-ej1364w-r3-3250u
373,Lenovo Ideapad Slim 3,LENOVO,Core i3,Intel,4,15.6,Intel UHD 620,Intel,128,SDD,Windows 10,1.7,FPTShop,8990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-i3-1115g4
374,Asus Vivobook X515KA-.6 11,ASUS,Intel Pentium,Intel,4,15.6,Intel UHD 620,Intel,256,SDD,Windows 11,1.8,FPTShop,8790000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x515ka-br108w
375,CHUWI LarkBook Celeron .3''IPS  10,CHUWI,Intel Celeron,Intel,8,13.3,Intel UHD 620,Intel,256,SDD,Windows 10,1.5,FPTShop,8090000,https://fptshop.com.vn/may-tinh-xach-tay/chuwi-larkbook-n4120
376,Acer Aspire 3 A314-35-P3G9 Pentium,ACER,Intel Pentium,Intel,4,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.4,FPTShop,7990000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a314-35-p3g9-pentium-n6000
377,HP 240 G8 Pentium .0 10,HP,Intel Pentium,Intel,4,14.0,Intel UHD 620,Intel,256,SDD,Windows 10,1.5,FPTShop,7490000,https://fptshop.com.vn/may-tinh-xach-tay/hp-240-g8-pentium-n5030
378,Dell Inspiron N3510 .6,DELL,Intel Celeron,Intel,4,15.6,Intel UHD 620,Intel,128,SDD,Windows 10,1.6,FPTShop,7190000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n3510-n4020-nk
379,Dell Inspiron N3502 .6,DELL,Intel Celeron,Intel,4,15.6,Intel UHD 620,Intel,128,SDD,Windows 10,1.8,FPTShop,7190000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n3502-celeron-n4020-win-10-nk
380,Dell Inspiron N3510 Celeron .6,DELL,Intel Celeron,Intel,4,15.6,Intel UHD 620,Intel,128,SDD,Windows 10,1.6,FPTShop,7190000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n3510-celeron-n4020-win-10-nk
381,Acer Aspire 3 A314-35-C3KS Celeron  .0'',ACER,Intel Celeron,Intel,4,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.4,FPTShop,6990000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a314-35-c3ks-celeron-n5100
382,Masstel E116 Celeron .6 10,MASSTEL,Intel Celeron,Intel,4,11.6,Intel UHD 620,Intel,128,SDD,Windows 10,0.9,FPTShop,4590000,https://fptshop.com.vn/may-tinh-xach-tay/masstel-e116-celeron-n4020
383,Dell XPS 15 9520,DELL,Core i9,Intel,16,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,2.0,FPTShop,77990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-xps-15-9520-i9-12900hk
384,HP Envy 16-h0033TX,HP,Core i9,Intel,16,16.0,GeForce RTX3060 (6GB),Nvidia,512,SDD,Windows 11,2.4,FPTShop,54990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-16-h0033tx-i9-12900h
385,Lenovo Yoga 9 14IAP7,LENOVO,Core i7,Intel,16,14.0,Intel Iris Xe,Intel,1024,SDD,Windows 11,1.4,FPTShop,46990000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-yoga-9-14iap7-i7-1280p
386,HP Spectre x360 14-ef0030TU,HP,Core i7,Intel,16,13.5,Intel Iris Xe,Intel,1024,SDD,Windows 11,1.4,FPTShop,46990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-spectre-x360-14-ef0030tu-i7-1255u
387,LG Gram 16Z90Q-G.AH76A5,LG,Core i7,Intel,16,16.0,Intel Iris Xe,Intel,512,SDD,Windows 11,2.2,FPTShop,45590000,https://fptshop.com.vn/may-tinh-xach-tay/lg-gram-16z90q-gah76a5-i7-1260p
388,Dell XPS 13 9320,DELL,Core i5,Intel,16,13.4,Intel Iris Xe,Intel,512,SDD,Windows 11,1.3,FPTShop,44990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-xps-13-9320-i5-1240p
389,LG Gram 16Z90Q-G.AH52A5,LG,Core i5,Intel,16,16.0,Intel Iris Xe,Intel,256,SDD,Windows 11,1.2,FPTShop,40690000,https://fptshop.com.vn/may-tinh-xach-tay/lg-gram-16z90q-gah52a5-i5-1240p
390,Dell Inspiron 16 N5620,DELL,Core i7,Intel,16,16.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.9,FPTShop,30990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-16-n5620-i7-1255u
391,MSI Gaming Katana GF66 12UDK-814VN,MSI,Core i7,Intel,16,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SDD,Windows 11,2.2,FPTShop,27990000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-katana-gf66-12udk-814vn-i7-12650h
392,Microsoft Surface Pro 8,MICROSOFT,Core i5,Intel,8,13.0,Intel Iris Xe,Intel,256,SDD,Windows 11,0.9,FPTShop,27990000,https://fptshop.com.vn/may-tinh-xach-tay/microsoft-surface-pro-8-i5-1135g7
393,Gigabyte Gaming G5 GE-51VN213SH,GIGABYTE,Core i5,Intel,16,15.6,GeForce RTX3050 (4GB),Nvidia,512,SDD,Windows 11,1.9,FPTShop,25890000,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-g5-ge-51vn213sh-i5-12500h-rtx350
394,Lenovo ThinkBook 14p G3 ARH R5-.02. 11,LENOVO,AMD Ryzen 5,AMD,16,1.4,Radeon Vega,AMD,512,SDD,Windows 11,1.4,FPTShop,25290000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14p-g3-arh-r5-6600h
395,Lenovo Ideapad 5 Pro 14IAP7,LENOVO,Core i7,Intel,16,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,25190000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-pro-14iap7-i7-1260p
396,LG Gram 14Z90Q-G.AJ32A5,LG,Core i3,Intel,8,14.0,Intel UHD 620,Intel,256,SDD,Windows 11,1.0,FPTShop,25190000,https://fptshop.com.vn/may-tinh-xach-tay/lg-gram-14z90q-gaj32a5-i3-1220p
397,Dell Inspiron 16 5620,DELL,Core i5,Intel,16,16.0,Intel Iris Xe,Intel,512,SDD,Windows 11,2.0,FPTShop,23990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-16-5620-i5-1240p
398,Lenovo ThinkBook 14 G4 IAP,LENOVO,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SDD,Windows 11,1.4,FPTShop,22290000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14-g4-iap-i5-1240p
399,HP 15s fq5160TU,HP,Core i5,Intel,16,15.6,Intel Iris Xe,Intel,512,SDD,Windows 11,1.7,FPTShop,19990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5160tu-i5-1235u
400,Lenovo ThinkPad E15 Gen 4 R5-.6 11,LENOVO,AMD Ryzen 5,AMD,8,15.6,Radeon Vega,AMD,512,SDD,Windows 11,1.8,FPTShop,19790000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e15-gen-4-r5-5625u
401,Dell Inspiron 15 N3520,DELL,Core i5,Intel,8,15.6,Intel UHD 620,Intel,512,SDD,Windows 11,1.9,FPTShop,18990000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-15-n3520-i5-1235u
402,Asus Vivobook A515EA-L12033W,ASUS,Core i5,Intel,8,15.6,Intel UHD 620,Intel,512,SDD,Windows 11,1.8,FPTShop,18990000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a515ea-l12033w-i5-1135g7
403,HP 15s fq5161TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,256,SDD,Windows 11,1.7,FPTShop,18690000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5161tu-i5-1235u
404,HP 14s dq5100TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SDD,Windows 11,1.5,FPTShop,17690000,https://fptshop.com.vn/may-tinh-xach-tay/hp-14s-dq5100tu-i5-1235u
405,HP Pavilion 15 eg2059TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,256,SDD,Windows 11,1.7,FPTShop,17090000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg2059tu-i5-1240p
406,HP 14s fq1065AU R5 ”  Win 11,HP,AMD Ryzen 5,AMD,8,14.0,Radeon Vega,AMD,512,SDD,Windows 11,1.5,FPTShop,12990000,https://fptshop.com.vn/may-tinh-xach-tay/hp-14s-fq1065au-r5-5500u
407,HP 15s fq2712TU,HP,Core i3,Intel,8,15.6,Intel UHD 620,Intel,256,SDD,Windows 11,1.7,FPTShop,12690000,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq2712tu-i3-1115g4
408,Lenovo IdeaPad 1 15AMN7 R5 .6 11,LENOVO,AMD Ryzen 5,AMD,8,15.6,Radeon Vega,AMD,512,SDD,Windows 11,1.6,FPTShop,12490000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-1-15amn7-r5-7520u
409,MacBook Pro 2018 13.3 MR9R2,APPLE,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,512,SSD,Mac OS,1.3,Phongvu,24945000,https://phongvu.vn/macbook-13-3-mr9r2--s1808315?sku=1808315
410,MacBook Air 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M1 GPU,Apple,512,SSD,Mac OS,1.3,Phongvu,30889000,https://phongvu.vn/macbook-air-2020-13-3-mgn73sa-a-m1-8gb-ssd512gb--s201201620?sku=201201620
411,MacBook Pro 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M2 GPU,Apple,256,SSD,Mac OS,1.4,Phongvu,30899000,https://phongvu.vn/macbook-pro-2020-13-3-myda2sa-a-m1-8gb-ssd-256gb--s201201621?sku=201201621
412,MacBook Pro 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M1 GPU,Apple,256,SSD,Mac OS,1.4,Phongvu,30899000,https://phongvu.vn/macbook-pro-2020-13-3-myd82sa-a-m1-8gb-ssd-256gb--s201201622?sku=201201622
413,MacBook Pro 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M2 GPU,Apple,512,SSD,Mac OS,1.4,Phongvu,31590000,https://phongvu.vn/macbook-pro-2020-13-3-inch-mydc2sa-a--s201201623?sku=201201623
414,MacBook Pro 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M1 GPU,Apple,512,SSD,Mac OS,1.4,Phongvu,31590000,https://phongvu.vn/macbook-pro-2020-13-3-myd92sa-a-m1-8gb-ssd512gb--s201201624?sku=201201624
415,MacBook Air 13.6,APPLE,Apple M2,Apple,8,13.6,Apple M2 GPU,Apple,256,SSD,Mac OS,1.3,Phongvu,30299000,https://phongvu.vn/macbook-air-m2-mlxw3sa-a--s220700048?sku=220700048
416,MacBook Air 13.6,APPLE,Apple M2,Apple,8,13.6,Apple M1 GPU,Apple,256,SSD,Mac OS,1.3,Phongvu,30299000,https://phongvu.vn/macbook-air-m2-mlxy3sa-a--s220700049?sku=220700049
417,MacBook Air 13.6,APPLE,Apple M2,Apple,8,13.6,Apple M2 GPU,Apple,256,SSD,Mac OS,1.3,Phongvu,30299000,https://phongvu.vn/macbook-air-m2-mly13sa-a--s220700050?sku=220700050
418,MacBook Air 13.6,APPLE,Apple M2,Apple,8,13.6,Apple M2 GPU,Apple,256,SSD,Mac OS,1.3,Phongvu,30299000,https://phongvu.vn/macbook-air-m2-mly33sa-a--s220700051?sku=220700051
419,MacBook Pro 13.3,APPLE,Apple M2,Apple,8,13.3,Apple M2 GPU,Apple,256,SSD,Mac OS,1.4,Phongvu,32309000,https://phongvu.vn/macbook-pro-m2-mneh3sa-a--s220700056?sku=220700056
420,MacBook Pro 13.3,APPLE,Apple M2,Apple,8,13.3,Apple M1 GPU,Apple,256,SSD,Mac OS,1.4,Phongvu,32309000,https://phongvu.vn/macbook-pro-m2-mnep3sa-a--s220700057?sku=220700057
421,MacBook Pro 13.3,APPLE,Apple M2,Apple,8,13.3,Apple M1 GPU,Apple,512,SSD,Mac OS,1.4,Phongvu,36839000,https://phongvu.vn/macbook-pro-m2-mnej3sa-a--s220700058?sku=220700058
422,MacBook Pro 13.3,APPLE,Apple M2,Apple,8,13.3,Apple M2 GPU,Apple,512,SSD,Mac OS,1.4,Phongvu,35579000,https://phongvu.vn/macbook-pro-m2-mneq3sa-a--s220700059?sku=220700059
